代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002352.SZ,顺丰控股,2010-05-05,8.42,8.68,2347376325.0,邮政业,2010-05,2010,0.3574428456940225
600233.SH,圆通速递,2010-05-06,7.47,7.26,2643300000.0,邮政业,2010-05,2010,0.41778250325637223
002120.SZ,韵达股份,2010-05-06,3.57,3.46,1457716000.0,邮政业,2010-05,2010,0.2303969430321439
002352.SZ,顺丰控股,2010-05-06,8.6,8.23,2225960308.0,邮政业,2010-05,2010,0.3518205537114839
600233.SH,圆通速递,2010-05-07,7.07,7.05,2567400000.0,邮政业,2010-05,2010,0.4174263473102536
002120.SZ,韵达股份,2010-05-07,3.4,3.31,1396101200.0,邮政业,2010-05,2010,0.22698816872768632
002352.SZ,顺丰控股,2010-05-07,8.06,8.08,2187044918.0,邮政业,2010-05,2010,0.3555854839620601
600233.SH,圆通速递,2010-05-10,7.0,6.83,2488200000.0,邮政业,2010-05,2010,0.41135403816361443
002120.SZ,韵达股份,2010-05-10,3.33,3.26,1373559200.0,邮政业,2010-05,2010,0.22707946450316843
002352.SZ,顺丰控股,2010-05-10,8.08,8.08,2187044918.0,邮政业,2010-05,2010,0.36156649733321716
600233.SH,圆通速递,2010-05-11,6.99,6.81,2481600000.0,邮政业,2010-05,2010,0.4206835685780134
002120.SZ,韵达股份,2010-05-11,3.31,3.21,1352520000.0,邮政业,2010-05,2010,0.2292806818879492
002352.SZ,顺丰控股,2010-05-11,8.14,7.63,2064850593.0,邮政业,2010-05,2010,0.3500357495340374
600233.SH,圆通速递,2010-05-12,6.81,6.45,2347950000.0,邮政业,2010-05,2010,0.411977555281009
002120.SZ,韵达股份,2010-05-12,3.2,3.21,1351017200.0,邮政业,2010-05,2010,0.23705307319090865
002352.SZ,顺丰控股,2010-05-12,7.53,7.39,2000251046.0,邮政业,2010-05,2010,0.3509693715280824
600233.SH,圆通速递,2010-05-13,6.45,6.59,2399100000.0,邮政业,2010-05,2010,0.41390279985319284
002120.SZ,韵达股份,2010-05-13,3.21,3.21,1351017200.0,邮政业,2010-05,2010,0.23308315690459797
002352.SZ,顺丰控股,2010-05-13,7.37,7.56,2046171206.0,邮政业,2010-05,2010,0.35301404324220925
600233.SH,圆通速递,2010-05-14,6.57,6.6,2405700000.0,邮政业,2010-05,2010,0.40963427733377444
002120.SZ,韵达股份,2010-05-14,3.26,3.27,1376564800.0,邮政业,2010-05,2010,0.23439669412275502
002352.SZ,顺丰控股,2010-05-14,7.51,7.73,2090534751.0,邮政业,2010-05,2010,0.35596902854347057
600233.SH,圆通速递,2010-05-17,6.56,5.94,2164800000.0,邮政业,2010-05,2010,0.4020419022545375
002120.SZ,韵达股份,2010-05-17,3.19,3.05,1286396800.0,邮政业,2010-05,2010,0.23890678886093397
