代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000609.SZ,中迪投资,2010-01-18,12.02,12.04,3612917727.0,综合,2010-01,2010,0.049677049825549734
000009.SZ,中国宝安,2010-01-18,4.98,5.12,12816318716.0,综合,2010-01,2010,0.17622236417863982
600200.SH,江苏吴中,2010-01-18,5.12,5.31,3361743000.0,综合,2010-01,2010,0.04622343688140481
600212.SH,*ST江泉,2010-01-18,5.59,5.65,2891089253.0,综合,2010-01,2010,0.039752021973289836
000571.SZ,*ST大洲,2010-01-18,6.91,7.1,5468955520.0,综合,2010-01,2010,0.07519727721183042
600673.SH,东阳光,2010-01-19,3.33,3.59,8034702511.0,综合,2010-01,2010,0.11007647149086153
600805.SH,悦达投资,2010-01-19,7.9,7.86,7292602164.0,综合,2010-01,2010,0.09990960002573032
000409.SZ,ST地矿,2010-01-19,7.58,7.83,1449825292.0,综合,2010-01,2010,0.01986279544302695
600624.SH,复旦复华,2010-01-19,6.22,6.19,3717319727.0,综合,2010-01,2010,0.05092776470458331
600620.SH,天宸股份,2010-01-19,3.72,3.74,2693887134.0,综合,2010-01,2010,0.036906604805763125
000833.SZ,粤桂股份,2010-01-19,10.46,10.32,3221218534.0,综合,2010-01,2010,0.04413111370809853
600455.SH,博通股份,2010-01-19,20.31,20.26,1265399080.0,综合,2010-01,2010,0.017336132304025562
000551.SZ,创元科技,2010-01-19,7.46,7.35,2750846364.0,综合,2010-01,2010,0.037686953679744783
000532.SZ,华金资本,2010-01-19,12.51,12.24,4384690085.0,综合,2010-01,2010,0.06007082558153045
600603.SH,广汇物流,2010-01-19,3.71,3.67,1613581517.0,综合,2010-01,2010,0.022106277066395744
600770.SH,综艺股份,2010-01-19,8.24,8.33,8439156000.0,综合,2010-01,2010,0.11561753699892935
000609.SZ,中迪投资,2010-01-19,12.15,11.92,3577146264.0,综合,2010-01,2010,0.04900736999394274
000009.SZ,中国宝安,2010-01-19,5.17,5.15,12903578758.0,综合,2010-01,2010,0.17678071059139844
600200.SH,江苏吴中,2010-01-19,5.31,5.26,3330558000.0,综合,2010-01,2010,0.045629078641522935
600212.SH,*ST江泉,2010-01-19,5.65,5.61,2870621365.0,综合,2010-01,2010,0.03932788680263815
000571.SZ,*ST大洲,2010-01-19,7.1,7.07,5446873600.0,综合,2010-01,2010,0.07462287816180806
600673.SH,东阳光,2010-01-20,3.6,3.65,8167097198.0,综合,2010-01,2010,0.11465139669795128
600805.SH,悦达投资,2010-01-20,7.86,7.46,6921699436.0,综合,2010-01,2010,0.09716824578200908
