代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002731.SZ,萃华珠宝,2014-11-27,24.71,24.17,6281849200.0,其他制造业,2014-11,2014,0.07223252203168277
000587.SZ,*ST金洲,2014-11-27,5.41,5.46,6139624769.0,其他制造业,2014-11,2014,0.07059713903878141
002345.SZ,潮宏基,2014-11-27,8.31,8.47,7631354136.0,其他制造业,2014-11,2014,0.08774995040635382
600086.SH,退市金钰,2014-11-27,8.49,8.67,9176937556.0,其他制造业,2014-11,2014,0.10552200842343479
600612.SH,老凤祥,2014-11-27,28.86,28.5,17011789685.0,其他制造业,2014-11,2014,0.19561190249841023
002721.SZ,金一文化,2014-11-27,9.39,9.17,4649550000.0,其他制造业,2014-11,2014,0.053463353245157594
300163.SZ,先锋新材,2014-11-27,4.33,4.28,2050840000.0,其他制造业,2014-11,2014,0.023581805415427086
900905.SH,老凤祥B,2014-11-27,2.29,2.3,9581573531.0,其他制造业,2014-11,2014,0.11017475891910077
600891.SH,*ST秋林,2014-11-27,7.47,7.45,2464254114.0,其他制造业,2014-11,2014,0.02833549229121417
002574.SZ,明牌珠宝,2014-11-27,10.48,10.61,5813280000.0,其他制造业,2014-11,2014,0.0668446284378079
002718.SZ,友邦吊顶,2014-11-27,31.49,31.97,4174440000.0,其他制造业,2014-11,2014,0.048000249555487234
600687.SH,退市刚泰,2014-11-27,8.64,8.86,9706854861.0,其他制造业,2014-11,2014,0.11161531983377275
002098.SZ,浔兴股份,2014-11-27,7.24,7.25,2284700000.0,其他制造业,2014-11,2014,0.02627086990336948
002731.SZ,萃华珠宝,2014-11-28,24.06,23.79,6183907200.0,其他制造业,2014-11,2014,0.07216052929314203
000587.SZ,*ST金洲,2014-11-28,5.47,5.51,6195338242.0,其他制造业,2014-11,2014,0.07229391907639947
