代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600661.SH,昂立教育,2011-09-27,8.23,8.28,1455411794.0,教育业,2011-09,2011,0.19399129319882463
600730.SH,中国高科,2011-09-27,3.82,3.84,2329024328.0,教育业,2011-09,2011,0.31043478082481685
000526.SZ,紫光学大,2011-09-27,11.9,11.6,1115863241.0,教育业,2011-09,2011,0.1487329936771295
002607.SZ,中公教育,2011-09-28,3.59,3.54,2566080000.0,教育业,2011-09,2011,0.35264265476470624
600661.SH,昂立教育,2011-09-28,8.31,8.05,1415466124.0,教育业,2011-09,2011,0.19451994158283017
600730.SH,中国高科,2011-09-28,3.87,3.78,2290891688.0,教育业,2011-09,2011,0.31482499635035505
000526.SZ,紫光学大,2011-09-28,11.58,10.44,1004276917.0,教育业,2011-09,2011,0.13801240730210848
002607.SZ,中公教育,2011-09-29,3.52,3.64,2640000000.0,教育业,2011-09,2011,0.2779326711117275
600661.SH,昂立教育,2011-09-29,8.03,7.7,1354679235.0,教育业,2011-09,2011,0.14261727965270513
002621.SZ,美吉姆,2011-09-29,2.92,2.94,2408000000.0,教育业,2011-09,2011,0.25350828486251503
600730.SH,中国高科,2011-09-29,3.77,3.58,2170627207.0,教育业,2011-09,2011,0.22851826425352217
000526.SZ,紫光学大,2011-09-29,9.4,9.62,925396929.0,教育业,2011-09,2011,0.09742350011953016
002607.SZ,中公教育,2011-09-30,3.64,3.6,2613600000.0,教育业,2011-09,2011,0.2832575600971886
600661.SH,昂立教育,2011-09-30,7.8,7.72,1358152772.0,教育业,2011-09,2011,0.14719430687019947
002621.SZ,美吉姆,2011-09-30,2.82,2.77,2269000000.0,教育业,2011-09,2011,0.24591039327384487
600730.SH,中国高科,2011-09-30,3.64,3.46,2100228487.0,教育业,2011-09,2011,0.22761922133235002
000526.SZ,紫光学大,2011-09-30,9.48,9.21,885956935.0,教育业,2011-09,2011,0.09601851842641702
002607.SZ,中公教育,2011-10-10,3.66,3.58,2595120000.0,教育业,2011-10,2011,0.2792685427624518
