代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002348.SZ,高乐股份,2010-03-24,3.17,3.25,3306320000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21412510378156904
002292.SZ,奥飞娱乐,2010-03-25,6.06,6.06,7668800000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.495779803686676
002301.SZ,齐心集团,2010-03-25,7.46,7.44,4454557321.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28798241629934607
002348.SZ,高乐股份,2010-03-25,3.25,3.29,3344800000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21623778001397792
002292.SZ,奥飞娱乐,2010-03-26,6.03,6.03,7635200000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4967191592190407
002301.SZ,齐心集团,2010-03-26,7.34,7.37,4413461322.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28712421378740516
002348.SZ,高乐股份,2010-03-26,3.26,3.27,3322600000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21615662699355415
002292.SZ,奥飞娱乐,2010-03-29,6.07,6.06,7672000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49849273991863075
002301.SZ,齐心集团,2010-03-29,7.38,7.17,4295154655.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2790802153734634
002348.SZ,高乐股份,2010-03-29,3.27,3.37,3423240000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22242704470790584
002292.SZ,奥飞娱乐,2010-03-30,5.96,6.12,7748800000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49837468283335945
002301.SZ,齐心集团,2010-03-30,7.21,7.3,4376101322.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28145494894672657
002348.SZ,高乐股份,2010-03-30,3.37,3.37,3423240000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22017036821991398
002292.SZ,奥飞娱乐,2010-03-31,6.07,6.07,7680000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4937684877674786
002301.SZ,齐心集团,2010-03-31,7.27,7.22,4326287988.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2781490465470531
002348.SZ,高乐股份,2010-03-31,3.46,3.49,3547560000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22808246568546828
002292.SZ,奥飞娱乐,2010-04-01,6.07,6.03,7633600000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.4880059575043108
002301.SZ,齐心集团,2010-04-01,7.31,7.4,4434631988.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.28350016106203957
002348.SZ,高乐股份,2010-04-01,3.48,3.52,3574200000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22849388143364963
002292.SZ,奥飞娱乐,2010-04-02,6.0,5.92,7500800000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.4854869975962663
002301.SZ,齐心集团,2010-04-02,7.4,7.38,4420933322.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.28614356402931257
002348.SZ,高乐股份,2010-04-02,3.51,3.47,3528320000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22836943837442117
002292.SZ,奥飞娱乐,2010-04-06,5.92,5.99,7577600000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.48849805107502176
002301.SZ,齐心集团,2010-04-06,7.36,7.25,4342477322.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.27994242354234583
002348.SZ,高乐股份,2010-04-06,3.47,3.53,3591960000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2315595253826324
002292.SZ,奥飞娱乐,2010-04-07,5.98,6.38,8080000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.5002441789657557
002301.SZ,齐心集团,2010-04-07,7.22,7.34,4397271988.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2722413014017545
002348.SZ,高乐股份,2010-04-07,3.54,3.62,3674840000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2275145196324898
