代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000927.SZ,中国铁物,2010-02-26,10.58,10.82,17578817700.0,铁路运输业,2010-02,2010,0.09161023677464511
601006.SH,大秦铁路,2010-02-26,5.43,5.44,125744776561.0,铁路运输业,2010-02,2010,0.6553062299478795
601333.SH,广深铁路,2010-02-26,3.62,3.62,32867611680.0,铁路运输业,2010-02,2010,0.1712862457309567
600125.SH,铁龙物流,2010-02-26,8.11,8.31,11990716284.0,铁路运输业,2010-02,2010,0.062488409438072316
000557.SZ,西部创业,2010-02-26,5.36,5.4,3705123578.0,铁路运输业,2010-02,2010,0.01930887810844641
000927.SZ,中国铁物,2010-03-01,10.78,10.73,17435252039.0,铁路运输业,2010-03,2010,0.09011890987249388
601006.SH,大秦铁路,2010-03-01,5.44,5.5,127172219845.0,铁路运输业,2010-03,2010,0.6573247001454794
601333.SH,广深铁路,2010-03-01,3.61,3.63,33009282420.0,铁路运输业,2010-03,2010,0.1706175821668417
600125.SH,铁龙物流,2010-03-01,8.32,8.34,12030886188.0,铁路运输业,2010-03,2010,0.06218495411694596
000557.SZ,西部创业,2010-03-01,5.4,5.57,3821766358.0,铁路运输业,2010-03,2010,0.019753853698239114
000927.SZ,中国铁物,2010-03-02,10.71,10.45,16972651573.0,铁路运输业,2010-03,2010,0.08819752359682537
601006.SH,大秦铁路,2010-03-02,5.5,5.5,127172219845.0,铁路运输业,2010-03,2010,0.6608439943752124
601333.SH,广深铁路,2010-03-02,3.63,3.6,32725940940.0,铁路运输业,2010-03,2010,0.17005869329666484
600125.SH,铁龙物流,2010-03-02,8.34,8.13,11739654386.0,铁路运输业,2010-03,2010,0.061004518962430795
000557.SZ,西部创业,2010-03-02,5.6,5.58,3828627698.0,铁路运输业,2010-03,2010,0.01989526976886667
000927.SZ,中国铁物,2010-03-03,10.41,10.54,17116217235.0,铁路运输业,2010-03,2010,0.08873973907912801
601006.SH,大秦铁路,2010-03-03,5.48,5.49,127042452273.0,铁路运输业,2010-03,2010,0.6586568697916267
601333.SH,广深铁路,2010-03-03,3.59,3.65,33150953160.0,铁路运输业,2010-03,2010,0.17187249339341504
600125.SH,铁龙物流,2010-03-03,8.09,8.14,11749696862.0,铁路运输业,2010-03,2010,0.06091679133755334
000557.SZ,西部创业,2010-03-03,5.58,5.57,3821766358.0,铁路运输业,2010-03,2010,0.019814106398276812
000927.SZ,中国铁物,2010-03-04,10.54,10.18,16541954587.0,铁路运输业,2010-03,2010,0.08797285896615245
601006.SH,大秦铁路,2010-03-04,5.5,5.36,124057798134.0,铁路运输业,2010-03,2010,0.6597599528819086
601333.SH,广深铁路,2010-03-04,3.65,3.54,32159257980.0,铁路运输业,2010-03,2010,0.17102826947391211
600125.SH,铁龙物流,2010-03-04,8.16,8.06,11639229626.0,铁路运输业,2010-03,2010,0.06189935421340431
000557.SZ,西部创业,2010-03-04,5.6,5.3,3636510179.0,铁路运输业,2010-03,2010,0.019339564464622525
000927.SZ,中国铁物,2010-03-05,10.15,10.25,16653616769.0,铁路运输业,2010-03,2010,0.08874337315787538
601006.SH,大秦铁路,2010-03-05,5.36,5.34,123408960278.0,铁路运输业,2010-03,2010,0.6576185560701835
601333.SH,广深铁路,2010-03-05,3.55,3.53,32088422610.0,铁路运输业,2010-03,2010,0.17099197737200167
600125.SH,铁龙物流,2010-03-05,8.11,8.25,11900334001.0,铁路运输业,2010-03,2010,0.06341419978631521
000557.SZ,西部创业,2010-03-05,5.32,5.26,3609064819.0,铁路运输业,2010-03,2010,0.01923189361362426
000927.SZ,中国铁物,2010-03-08,10.34,10.23,16621713288.0,铁路运输业,2010-03,2010,0.08850850416173289
601006.SH,大秦铁路,2010-03-08,5.32,5.34,123408960278.0,铁路运输业,2010-03,2010,0.6571369801117997
601333.SH,广深铁路,2010-03-08,3.54,3.55,32230093350.0,铁路运输业,2010-03,2010,0.171621138084542
600125.SH,铁龙物流,2010-03-08,8.25,8.14,11749696862.0,铁路运输业,2010-03,2010,0.06256563782508597
